===== Redis 100M Benchmark =====
Instance Type: m7i-flex.xlarge
Run: 2
Date: 2026-01-21T09:09:36+00:00

--- System Info ---
CPU: 4 cores
Memory: 15.3G
model name	: Intel(R) Xeon(R) Platinum 8488C

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-21T09:09:38+00:00
 
SET: rps=0.0 (overall: 0.0) avg_msec=0.000 (overall: -nan)
                                                           
SET: rps=168188.0 (overall: 165752.6) avg_msec=0.270 (overall: 0.271)
                                                                      
SET: rps=167860.0 (overall: 165761.8) avg_msec=0.272 (overall: 0.271)
                                                                      
SET: rps=166252.0 (overall: 165763.9) avg_msec=0.275 (overall: 0.271)
                                                                      
SET: rps=167123.5 (overall: 165769.8) avg_msec=0.274 (overall: 0.271)
                                                                      
SET: rps=168052.0 (overall: 165779.6) avg_msec=0.273 (overall: 0.271)
                                                                      
SET: rps=164612.0 (overall: 165774.6) avg_msec=0.280 (overall: 0.271)
                                                                      
SET: rps=165888.0 (overall: 165775.1) avg_msec=0.278 (overall: 0.271)
                                                                      
SET: rps=165386.5 (overall: 165773.4) avg_msec=0.278 (overall: 0.271)
                                                                      
SET: rps=165756.0 (overall: 165773.3) avg_msec=0.277 (overall: 0.271)
                                                                      
SET: rps=166620.0 (overall: 165776.9) avg_msec=0.276 (overall: 0.271)
                                                                      
SET: rps=164553.8 (overall: 165771.8) avg_msec=0.277 (overall: 0.271)
                                                                      
SET: rps=164544.0 (overall: 165766.7) avg_msec=0.278 (overall: 0.271)
                                                                      
SET: rps=165084.0 (overall: 165763.8) avg_msec=0.278 (overall: 0.271)
                                                                      
SET: rps=165672.0 (overall: 165763.5) avg_msec=0.277 (overall: 0.271)
                                                                      
SET: rps=163430.3 (overall: 165753.8) avg_msec=0.280 (overall: 0.271)
                                                                      
SET: rps=164144.0 (overall: 165747.2) avg_msec=0.281 (overall: 0.271)
                                                                      
SET: rps=166708.0 (overall: 165751.2) avg_msec=0.274 (overall: 0.271)
                                                                      
SET: rps=164808.0 (overall: 165747.3) avg_msec=0.278 (overall: 0.271)
                                                                      
SET: rps=165290.8 (overall: 165745.5) avg_msec=0.276 (overall: 0.271)
                                                                      
SET: rps=164888.0 (overall: 165742.0) avg_msec=0.279 (overall: 0.271)
                                                                      
SET: rps=165612.0 (overall: 165741.5) avg_msec=0.276 (overall: 0.271)
                                                                      
SET: rps=164924.0 (overall: 165738.2) avg_msec=0.277 (overall: 0.271)
                                                                      
SET: rps=165055.8 (overall: 165735.5) avg_msec=0.275 (overall: 0.271)
                                                                      
SET: rps=163252.0 (overall: 165725.7) avg_msec=0.281 (overall: 0.272)
                                                                      
SET: rps=164096.0 (overall: 165719.2) avg_msec=0.278 (overall: 0.272)
                                                                      
SET: rps=164264.0 (overall: 165713.5) avg_msec=0.279 (overall: 0.272)
                                                                      
SET: rps=163298.8 (overall: 165704.0) avg_msec=0.280 (overall: 0.272)
                                                                      
SET: rps=164432.0 (overall: 165699.0) avg_msec=0.279 (overall: 0.272)
                                                                      
SET: rps=163004.0 (overall: 165688.6) avg_msec=0.282 (overall: 0.272)
                                                                      
SET: rps=162780.9 (overall: 165677.3) avg_msec=0.281 (overall: 0.272)
                                                                      
SET: rps=157784.0 (overall: 165646.8) avg_msec=0.290 (overall: 0.272)
                                                                      
SET: rps=161592.0 (overall: 165631.2) avg_msec=0.282 (overall: 0.272)
                                                                      
SET: rps=156936.0 (overall: 165598.0) avg_msec=0.288 (overall: 0.272)
                                                                      
SET: rps=151836.7 (overall: 165545.3) avg_msec=0.302 (overall: 0.272)
                                                                      
SET: rps=164256.0 (overall: 165540.4) avg_msec=0.276 (overall: 0.272)
                                                                      
SET: rps=165072.0 (overall: 165538.7) avg_msec=0.278 (overall: 0.272)
                                                                      
SET: rps=165892.0 (overall: 165540.0) avg_msec=0.275 (overall: 0.272)
                                                                      
